/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Лендинги-и-конверсия/2024-04-18__Снижение_стоимости_заявки_за_счет_релевантности_оффера_и_рекламных_объявлений.txt	OzuVlUCkL8k		Лендинги-и-конверсия	Стратегия-и-медиапланирование	Снижение стоимости заявки за счет релевантности оффера и рекламных объявлений
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Лендинги-и-конверсия/2024-06-02__Тексты_для_лендинга_какими_они_должны_быть.txt	ns3cq4jaHxg		Лендинги-и-конверсия	Лендинги-и-прототипы	Тексты для лендинга: какими они должны быть
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Лендинги-и-конверсия/2025-07-30__Как_увеличить_конверсию_сайта_5_ключевых_шагов.txt	3wjdKWWhwKA	218	Лендинги-и-конверсия	Лендинги-и-прототипы	Как увеличить конверсию сайта: 5 ключевых шагов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Лендинги-и-конверсия/2024-08-15__Что_такое_прототип_лендинга_и_каким_он_должен_быть.txt	7vCDb-y3DxA		Лендинги-и-конверсия	Лендинги-и-прототипы	Что такое прототип лендинга и каким он должен быть?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Лендинги-и-конверсия/2024-04-21__Как_делать_качественные_прототипы_для_лендингов.txt	qrE9ntHkAOQ		Лендинги-и-конверсия	Лендинги-и-прототипы	Как делать качественные прототипы для лендингов?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Лендинги-и-конверсия/2024-04-20__Как_использовать_технологии_лендингов_в_интернет-магазинах.txt	vTl1NDAo3uE		Лендинги-и-конверсия	Лендинги-и-прототипы	Как использовать технологии лендингов в интернет-магазинах
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-07-15__Что_выбрать_начинающему_специалисту_фриланс_или_работу_в_команде.txt	7iYXIP4uZW4		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Что выбрать начинающему специалисту: фриланс или работу в команде?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-09-03__Как_победить_прокрастинацию.txt	S8hRAwONACY		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Как победить прокрастинацию?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-07-12__Как_на_фрилансе_выйти_на_доход_от_300_000_рублей_в_месяц.txt	snJ1ELgJHWM		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Как на фрилансе выйти на доход от 300 000 рублей в месяц
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-08-04__Сколько_зарабатывает_трафик-менеджер_в_нише_инфобизнеса.txt	Cei8hrv3Y_Y		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Сколько зарабатывает трафик-менеджер в нише инфобизнеса?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-02-15__Как_таргетологу_делать_меньше,_а_успевать_больше.txt	MCctW6fCkgQ		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Как таргетологу делать меньше, а успевать больше
